Transcript,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3,ID
1171909,1.0263049247059732,0.9916774014865578,0.9688486261577502,1.0077306805446418,0.9807542928544745,1.0212040603382757,0.9899621919643431,0.989345798606191,0.9760579165002768,0.9929404603949556,0.9932538097875794,0.9938663386105708,0.9643474088291747,0.9915685504128613,1.0150095325200634,0.9952034677762176,0.984099048036172,0.9862503059423668,0.9843608702933182,0.9853746666838423,0.9654059694186451,0.9915456852464929,0.9755149493101805,0.9822154091898646,0.9804361127928994,1.0007600252482964,0.9811726287856342,0.9865465869713638,0.9707216375323654,0.9637084723492509,0.989395715518685,1.0093740741217843,0.9912143013564518,0.9785724407115898,0.9652558966365663,0.9736483788275001,1.0006209019825065,0.9981092761725644,0.9767763979955945,0.9907605405196512,0.9876412165556687,0.9742815185046825,1.0153921215009853,0.9950163598655142,1.0,1.000703023354674,0.9956221257519741,0.9902414046297131,0.9937162658284918,1.002058187017738,0.9850993185536332,1171633
1101406,1.0075012263387573,0.9980404380569119,1.0008401347698723,0.9898513009833608,0.9969274610546738,1.001324865118862,1.0023410895564315,1.0044109494232418,1.0102357763248409,1.0009262445524274,1.0032566913267453,1.0047328129550392,1.0025233068865573,0.9905295364616876,0.9982945747934413,0.9996994220324295,1.0036572469444733,0.9864962445492024,0.9777823860665986,0.9976279496228746,0.9996736213485178,1.0028490405209416,1.00111233198514,1.0022307916327091,0.9818379310689578,1.0048885845841558,0.9985593543120843,0.9942812784109875,0.9993765909749852,0.998258453835965,1.0060828337407155,1.001183606374446,1.0002112430995265,1.0027435802254527,0.997133544017418,1.0034611617467448,0.9982848995369744,0.9950153078682733,1.0057096913496435,0.999929048119243,1.0010236421341938,1.0027938915590804,0.9939303891097893,0.9994256122744173,1.0,1.0036066131022967,1.007609911719735,1.0061399177538697,1.0050411311277834,1.0049943673881936,1.0009804259886417,1101130
1142346,1.0,0.9852722115438677,1.0,0.9962790516632594,0.9957171251356935,1.0008998856376028,1.0064017610944191,1.013969697362869,1.0062049786875698,1.0,0.9996268239443103,0.9989855048287377,0.9976898919334042,1.0,1.0007426450644687,0.9914481516973024,1.0003592746297743,1.0016570499691388,1.0,1.0022449258250805,1.0012223987188447,1.0026177929601945,1.0,1.0071274155272132,1.0,0.9937687630634789,0.9928766004402738,0.9917885821719465,0.9804518148774916,0.9935685825302945,1.0060242601506668,1.0063588211343688,1.0,1.006935884770154,1.0016545786045317,1.0,0.996602182585653,0.9915395921877694,0.9970720507816002,0.9941474996895348,1.0018192332714877,1.0001909129159074,1.0015665362403998,0.9858866545693371,1.0,1.005411361728077,1.0000139014259155,1.0106793843089354,1.00395016740406,1.004089799504368,1.000136233973973,1142070
1131965,1.0,1.0,1.0,0.9759119649884768,0.9965240926012782,1.0,1.0,0.9665909101286968,1.0,1.0361129720459679,0.9964174376590447,1.0234937680245222,0.958717687955689,0.9848716324598936,0.9753232427538241,1.0200465628732516,1.012896767800775,1.0017700806467922,1.0,1.0,1.0,0.997655222080378,0.9929689278601627,0.9967312054095908,1.0,0.9723858286567152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9179057013752944,0.9842692114253211,1.0,1.0051324837033204,1.0015150220387599,1.0,1.0,0.9672373630201548,1.0,0.9677063838364598,1.0,1.0,0.9779410181861353,1.0,0.9754918684575998,0.9802300224203692,0.9867773964582731,0.9440289866606305,1131689
1204712,1.0665682478052145,1.0977219799654918,1.0840748913913334,0.9640499914402506,0.9851858435828639,0.8859218568428076,1.043280721910799,1.018121318094997,1.0293043881312736,0.9536080360867767,0.9937944164144384,0.9941671645509323,1.0175154067664898,1.0283701705095822,1.0329849238870839,0.9817372191361571,0.988067678042005,0.9796262315789342,0.9711591215162054,0.9806859504623673,0.9800086818079817,1.006629345950644,1.0056898078265843,0.9080063232605791,1.029365417423143,1.0283016299202519,1.02691673445091,1.0977310561165903,1.0444365228075851,1.0626317019942808,1.0377070262241304,0.9985878760773625,0.9215977030452365,0.992835787075999,1.0020255465486059,0.916227125360738,0.9891411676374496,0.9840172108862487,0.9735952856593372,1.0019394795985337,1.015715199141709,1.0215655609515186,0.9855639122217259,0.8717946711726106,1.0,1.019654248718463,1.0160535204981742,1.0067279317298174,1.0207186621628093,1.015929897060798,1.0098460590882474,1204436
1156692,1.0224721321339698,0.9819792686533675,0.9993861675437522,1.0,1.0,1.0,1.0085949292212295,0.9718762110920734,0.9901123893444295,1.0145318300493615,1.0,0.9924568086321542,1.017703616448415,1.0,1.0026857560274138,1.0,1.0,0.9786181694407048,0.9493569101089218,1.0,1.0,0.9986164866601395,1.007723580345123,1.0,1.0,1.0,1.0,1.0,0.938355732162526,1.0,1.0,0.9579891282176803,0.9990869003181986,1.0,1.0,0.9969228700077509,1.0,0.970802801064741,0.9991098473259086,0.9936599329947373,1.0,1.0030385662709582,0.9840339819687511,1.0,1.0,0.9952662235344509,0.9982544338718231,0.9944822007710193,1.0,1.0061112343450413,0.9903906218129155,1156416
46396,1.0100531114924631,1.0265582717424384,1.0129804942172118,1.002743967501727,1.0120798339224089,1.0050535471430793,1.0163798317757244,1.0017719615263683,0.9971973143717981,0.9725082363221491,1.0065606457226055,1.0019818946129593,1.01156810229329,1.0195338790962207,1.0057363821299907,1.0053310376440014,0.9988193236934585,1.0115567374946177,0.9984215557399179,1.0016649430055349,1.0034230142224143,0.99281555310581,1.00303250711247,1.010452142201412,1.0216976104879414,1.000520886605827,1.015657851371163,1.0011386896892234,0.9960128497990325,1.0054263756773105,1.0162456640136175,1.0033361997881098,1.0187323451009511,1.0268237660669841,1.0141463331477083,1.0062657923348222,1.0026811454201756,0.9901653451931322,1.0037194460544576,0.996559938579577,1.0070534360206032,1.0070376515780024,0.9820818164483995,1.0197381297834753,1.0,1.010449301001744,1.0049203264475282,1.0073624954067273,1.0106156690267567,0.9998550988169246,1.018481056774746,46396
1182682,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1182406
1142915,0.9523110778353158,0.9717379646442316,0.9616891667761753,0.9972218689956758,0.9996655560010089,0.9938489011147424,0.9958801476530802,0.998928079669295,0.9998719279786078,1.008917090361488,0.9938919964394765,0.9881739752189744,0.9789892082630126,0.9687977709398514,0.979232302313096,1.0069419891405853,0.9977469035857436,0.995781513987316,0.9956127745468087,1.0019429314714534,0.9986913588714611,0.9875469685929164,0.9896158476683456,0.9961308289082226,0.98210846000678,0.9975456909075846,0.9865314970678487,1.0060500373138745,1.0066831137039796,0.9945387297986872,0.973368303267263,0.9869755003078889,0.993345717675244,0.9877175289626379,0.9910115899109597,0.98367536959552,1.0068721868540444,0.9995074386475837,0.9982840777039055,0.994331143868279,0.9856659487147427,0.9733285463127549,1.00181212805624,1.010457292988421,1.0,1.0076330317773392,1.0045860102257316,0.9947620971156178,0.9909615143575717,0.9842677785665099,0.9613820367153959,1142639
1117963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1117687
1143866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1143590
1150251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1149975
1182700,0.996583686563272,1.0025599205020468,0.9883107765092188,1.0094943886974648,0.9984134356478572,1.0023800008332473,0.99494157239915,1.0006048757304413,0.974857537878028,1.0000987552212965,1.0051315681866224,1.0000095669120628,1.0008042378334336,0.9974558186113471,0.999279704104668,1.0007974484119697,1.0118098900268027,1.0065271029075695,1.0030558568789953,0.994142272326781,1.0025210356336614,0.9950520548029755,0.9928458014371969,1.002579054326173,0.9890066922092929,0.9998475466271233,1.00209422791162,1.0057438505586613,1.001031992062549,0.9992661252617399,0.9975434638702478,1.005876861497345,1.000907313595662,1.0107161759509433,1.0123144674856148,0.9991272507317915,1.0038434297688354,1.0052050173824618,1.0007511569019871,1.0009270646399215,0.9959957843864908,0.99711727336834,1.006398103899751,1.0093687844003782,1.0,0.999458080723135,1.0120882563068325,1.0060898024432656,1.0040529760040242,1.0060388817822847,1.0003397796832731,1182424
1163012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1162736
172633,0.9805986778196303,0.981237716664063,0.994236435371893,0.9985743776282402,0.9987788186267608,1.0031238327415473,0.9835717513971742,0.9944141961772105,0.9928638519384286,0.9907718676328111,0.9774198774511222,1.000583106873139,0.9907577239159323,0.9999887493161191,0.9937590849272337,0.9973403383305657,0.9980536316886119,0.9983413277478509,0.9909043042544943,0.9954608312262408,0.9983953310304791,0.9862198409346167,0.989542007160578,1.001865363387446,0.9954871899713332,0.9955736595131605,1.0005008161567535,0.9931811212238687,0.9775333486342633,0.99298471642812,0.9937712999554472,0.9870080317024985,0.9893526742232689,0.9886875980818548,0.992422825130299,0.9892260236675815,0.9989257204134337,0.9904979938423399,0.9909065543912704,0.9918140024082892,0.9979343744394747,0.9903764864564267,1.0068873472237492,0.9962972392107549,1.0,0.9922209557166654,0.9998903861941894,0.9895465074341305,1.0042389362381958,0.9847183568086889,0.9926741975530085,172633
1157041,1.0310814030867481,1.0208081505208546,1.0186612566587752,0.9952403232922465,1.0025190043325005,0.9906565230131136,0.99508146716317,0.9869757998038993,0.9764338934903027,0.9703940232717555,0.9964417562012293,1.0022052968507107,0.9999886531336374,1.012541290912962,1.0094245737082426,0.9960092403539955,0.998865647095102,1.0031834634774408,0.9751900766981418,0.9905620770372131,1.002313425812519,1.0008343284090158,0.9842532193395989,0.9999148985022804,1.0074825909034175,1.0104588072040586,1.0085094823092342,0.990718930778108,0.984546569208209,0.9916049875484829,1.002046440721634,0.9933737637755964,1.011227390534444,1.0004638865954127,1.004960916720008,0.9957429227258376,1.0061770338089893,0.9951058295527132,0.9876659562638374,1.0079948685465532,1.0161666147158177,1.0110234806712806,0.9964430911266838,1.0046355286404918,1.0,0.9986103426019433,1.0011887511171658,0.9970371329539031,1.0021412204288982,1.0035105202137748,1.0052996540540684,1156765
1150263,0.9852756169547758,0.9824422961810718,1.0,1.0,0.9800058377596429,1.0,0.9912124276491302,1.0,1.0061368872367946,1.0,1.0,1.0164276662420524,1.0,0.9808436582811122,0.9708710931188478,0.971157715928824,1.0,1.0,0.9363401195918043,1.0,1.0,1.007251129297162,0.9784614969476809,0.9782693181634946,0.967304597120543,1.0062290277497608,0.991664245235924,1.0,1.0,1.0,0.9433013353463842,1.0,0.9586572099786859,1.0,1.0109564942114369,0.977567733971911,1.0,1.0,1.0,1.0039360452699502,0.9815709101870221,1.0,0.9947348278305154,1.0001135302749045,1.0,1.012186240986272,0.9843081415686329,1.0102387854300838,1.0,1.0213239472864126,1.0,1149987
1117042,1.1013308834483786,1.1034285398186978,1.0994953555486688,0.9781842480275932,0.9876724186160246,0.985802317416834,1.0575239985843805,1.0471441511720663,1.044358171839356,0.9773466312719893,0.9844190711348779,0.9843929840089061,1.0115066226726668,1.0180089173968443,1.0280449176306856,0.9727596973390503,0.9781609896261244,0.977610645558934,0.9623085032087164,0.9607187600380432,0.9770502438046219,1.0073131957483643,1.015595701093082,1.0093156183937497,1.0324476701682086,1.0210032794346071,1.020999193499214,1.075332390844236,1.0817564241904976,1.067154234003406,1.034601272423142,1.0386372336834455,1.0514192968042329,1.0072189049315983,1.0071516441489718,1.012138685447721,0.9801370108428155,0.9610088614509597,0.9787581647989751,0.9931566868218527,1.017354224825766,1.0200091399231719,0.9985325205883999,0.9895475486587759,1.0,1.0176987006096845,1.0098417611513035,1.0110125387928135,1.0110581126875837,1.0193481612976427,1.013172427102198,1116766
1142353,1.0326880055824808,1.0395241990576634,1.034896955730106,1.0011871567756483,1.0018911240313488,0.9951569632946021,1.0092245805076423,0.988611621763466,0.992205343818077,1.0055645958125532,0.9979505493055617,1.0025050796471076,0.9939586650130326,1.00623513855049,1.003244230605717,0.9967757068259316,1.0047333808313323,1.0086164888423683,1.0012880167239868,1.0040244292177196,1.0030084997962276,1.012109937343689,1.011610328762384,1.0067341607367468,0.9940862059360772,1.0098241694447132,1.0094919766497494,1.0234191522486786,1.0175830555286793,1.0147346415806866,0.9961476777290094,0.9979534812808043,1.0013334623402441,1.0087630876044884,1.0114285462973551,1.0021781644075798,1.010979074492695,1.0043146947667174,1.005400698396503,1.0239134832745471,1.010850947174602,1.017829341449041,1.008217740209402,1.0082866416275982,1.0,1.0092905499505962,1.0110019438995859,1.0031694652370355,1.009306089419381,1.0055162182210535,0.9904537818082665,1142077
1131990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1131714
1143986,1.0,1.0,1.0,0.983159347141936,0.9453236810918833,1.0,1.0,1.0301766972422683,0.9210476460938171,0.8380275904447461,1.0480936422980958,1.0,1.0,1.0326507812590855,1.033549629675203,0.852394534431409,0.993671671981852,1.0185738246787912,1.0088905712076646,0.9575849338599874,1.0,1.0228602361990566,0.9501919431519643,1.0200308894735322,0.999090647512242,1.064244027591195,1.0,1.0532687733082535,0.9655522721995113,0.934032929514303,1.04417637386692,1.0112382312193764,1.0520469246891826,0.9912988772272853,1.0354823788571044,1.0023176483784526,1.0472979588713074,1.0234638451729852,1.0523290340418205,1.0527878368852726,1.0,1.0033931902853843,1.0372935809243058,1.0071581496777688,1.0,1.0539222766224756,0.9015723469809985,1.0217651867305064,1.0645377664517208,1.0,1.0,1143710
1182075,1.0,1.0,1.0,0.983159347141936,0.9453236810918833,1.0,1.0,1.0301766972422683,0.9210476460938171,0.8380275904447461,1.0480936422980958,1.0,1.0,1.0326507812590855,1.033549629675203,0.852394534431409,0.993671671981852,1.0185738246787912,1.0088905712076646,0.9575849338599874,1.0,1.0228602361990566,0.9501919431519643,1.0200308894735322,0.999090647512242,1.064244027591195,1.0,1.0532687733082535,0.9655522721995113,0.934032929514303,1.04417637386692,1.0112382312193764,1.0520469246891826,0.9912988772272853,1.0354823788571044,1.0023176483784526,1.0472979588713074,1.0234638451729852,1.0523290340418205,1.0527878368852726,1.0,1.0033931902853843,1.0372935809243058,1.0071581496777688,1.0,1.0539222766224756,0.9015723469809985,1.0217651867305064,1.0645377664517208,1.0,1.0,1181799
1182082,0.982408811692438,1.0168337216691379,0.9955324719339123,1.000670027536539,1.0184008472781192,0.9898523194238509,1.0,0.9596641389536116,1.0113223469603896,0.9597580173692013,1.0357198898538444,1.0005985172632916,1.0093312433806396,1.0275412836263504,1.0043692438042788,1.024330099555179,1.01151145943656,1.0173376826943443,1.0095925439525524,1.0246307138318151,1.0302407117136199,1.028453971616183,1.0194111417072653,1.038188519381487,1.0331272188095741,1.0497253971616183,1.0231825460707475,1.0253532726117347,1.0176657487820377,1.0052324507519592,1.0176332133022665,0.9869288710019064,1.027184071171362,0.9859023088328743,1.0271603473840287,1.011186782461343,1.0318041092988774,1.0140702393560685,1.021869942808727,1.0415789875026478,1.0087117136199957,1.0354060580385511,1.0245470027536538,1.0414485066723151,1.0,1.0243168820165218,1.0063694979877145,1.0111606862952762,1.0240067782249522,1.0052666807879687,0.9665670832450752,1181806
1182090,0.9746586592986702,1.0314826570456468,1.013826562844899,0.9943555667191866,1.0216804816599305,1.0016258306121983,1.0112739478912156,1.0132008920755982,0.966270408512776,0.9729853325112842,1.0178902259874105,1.0080597355741787,1.0171004498435825,1.0132830969941924,1.0028327206022272,1.0299289840842143,1.0153214745126695,1.010379436591845,1.0141617762351671,1.0230694403215126,1.011456625488092,1.0039047336332292,1.0142777765091833,1.0240571171952901,1.007045570448854,1.0233486325820718,1.0153707974638262,1.0274713614809066,1.01785673509465,1.0024195647706255,1.005191697303222,0.9976519839548177,1.0098143538921744,1.010825778853546,1.0144330524665284,1.0062831959445575,1.010403184679439,1.0010689684043874,1.0090531972385237,1.0123206905213162,1.0025212552995533,1.0024350923663599,1.015575091909666,1.0232259341295031,1.0,1.0163118915504001,1.0114797646503628,1.007207544584751,1.0114301372365448,0.9924234466695592,0.9814384338440696,1181814
1182092,0.9944550806189586,0.9898166598141712,1.0031092561652937,0.9975331016273177,0.9869674702816155,1.0100424424670476,0.8983512929827164,1.0006162153243077,0.9895705131970235,0.9981717247816001,1.001180145712007,0.9987427849333824,1.0103877267562051,0.9846693096588952,0.9942829477432429,1.0179187947031965,1.0027795894546034,1.0136952582655185,1.0087190224482319,1.0046234822514708,1.0076936944705963,1.0075799577578453,0.9873402550893783,1.0069284331256987,1.0105187786103003,1.0106090889553503,1.003831059900543,0.9962870904756876,0.9862405738577353,0.9976889378994154,1.0016782106600837,0.9934698151252173,1.0137740251830059,1.0004355946342074,1.0127453020796164,1.0077867209162494,0.9955866760326869,0.9980243763238869,0.9951195067289695,0.9997144699241087,0.9825633131538374,1.0025752028842274,1.010285533471017,1.001062674360927,1.0,1.0082715448738864,1.015268559539811,1.0113108614486526,1.0038836843497263,1.002913696921877,0.9917875303142291,1181816
196819,0.9665592404034072,0.9870067313750411,0.9992392602102582,1.004662702299303,1.009981779495285,0.9961779970546621,1.0037272717347114,1.0020002735965812,0.9985417816018501,1.0170747387505883,1.0224108354522081,0.9941610250751908,0.9995006541270375,1.003838059082732,0.993974773881417,1.0022896051924264,1.0169504642471567,1.0146916868385272,0.9989704804702778,1.009497847514221,0.9991853115886136,1.0067798645761148,0.9971304471248916,1.0013429353316587,0.9936909013722859,1.0124518556720232,0.9895609417117255,1.0058884278279834,1.0101153665584055,1.0006249048673859,0.9982813510533147,1.0026672455439403,1.0051119530235955,1.0061501428675104,1.0110013442198227,1.0047426618635267,1.0087451357931765,1.0020644981461582,1.0001053282613066,0.9960379875365838,1.0424514639022706,1.009810299947914,1.0038624644115715,1.009151034946504,1.0,1.0159861326352553,1.0082766177040108,1.0105671862646808,1.01868003136727,1.014214177312421,1.0467050558207673,196819
1157045,1.0,1.0384577220112488,1.0221994233329834,0.997699851588306,1.0044856655367125,1.0,1.0,0.9911776895992526,1.0300323224406147,1.003648498921212,0.9779395671021103,1.0057426692396614,0.9780219583394081,0.9723563069954816,1.008530358842496,0.9923182709016717,0.9988046106136391,0.9770046056701648,0.9918246399234263,1.0,0.9941985822259175,0.9948953255152408,0.9940882496124923,1.0,0.9359132298475511,1.0,0.984925269356657,0.9633907074863902,0.9872375973425601,0.9822296430059333,0.978073542418412,1.008674006173611,1.0,0.9959019315013582,0.9950941391530683,0.9995798046897807,0.9909570243724026,1.0143163730374318,1.0153652493105108,0.9992638522058821,0.9888298975590342,1.0,0.9844674606554976,1.0079794122209131,1.0,1.0,0.986422640538853,1.018429128669679,1.0,1.0026182502322178,1.0021414557242028,1156769
1118022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1117746
1163023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1162747
1178302,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1178026
1009085,1.06776218543612,1.0254605743606762,1.0330547744400387,1.0181360924136054,1.0,1.0113976344085143,1.0138471654463284,1.0,1.0297495013279532,1.0310269844818083,1.0,0.950257029120159,1.0,0.9591679440817099,0.9991597871515272,0.9581140000465876,0.9464850619064413,0.9991442579257286,0.9848222251010319,1.0,1.0,1.0,1.0156563202518678,0.941843049384164,0.9926796046912975,0.9950339170551359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.022070299170535,0.9921462983842659,1.0,1.0,0.9785169507629549,1.0147993521860859,0.9832092289371593,1.0,1.0,0.9763477631171897,0.9516080717646391,1.0,1.029219464331616,0.989685324759021,1009085
1182720,1.0,0.9923367247121817,1.0,0.956371145425335,1.0,1.0,1.0,1.0016795179991262,1.0,1.0,1.0,1.0,0.9531295997803327,1.0,0.965954529913176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0125288940461434,1.0,0.9453290323943346,1.0,1.0,1.0,1.0,1.0,0.9678083032676841,0.9589790352325847,1.0,0.9508157658852898,1.0,1.0,1.0,0.955602507692978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1182444
1118033,0.9678254830646182,0.98759982896738,1.0,1.0050079379581314,1.0001958856064788,1.0044646614714132,0.9905335219956584,0.9969496938216151,1.0024335725892375,0.9946921122069482,0.9926959154484266,0.9962640941989397,0.9981473506624762,0.9941693424946583,0.9949274810059829,0.9992715504009076,1.0039403614028228,1.0045521978518082,0.9950312391631646,0.9988978373922974,0.998221419907426,1.0007798695707932,0.9963479577242135,1.0011061415340843,0.9968137981821205,1.0083738036057033,1.0024038836770055,0.9976261113064868,0.9916638431592922,0.9935437328389672,1.0030848922307791,0.9980243100159066,0.998846723491857,1.0014351681387166,1.0075829154695455,0.9980683842773644,1.0013381435492577,1.0028636027097102,1.0021703513055318,0.997200978326176,1.0000838635252738,1.0001732363332299,1.0010256447926722,1.0025260061097947,1.0,1.0051609735881928,1.0102794032712283,1.0041438987908045,0.9979083090083202,0.9841507119370547,0.9916442545986442,1117757
1182723,1.0020402519722074,0.9961848314622469,1.0159213686454425,0.9924667140931672,0.9934642881250119,0.9939797169278701,0.9960899577236401,0.9954905423325067,1.0044817731995064,1.0029597495831,0.9918959163543349,0.9921631181296249,0.9931171435601417,0.9927124526292312,0.9961963407354549,0.9881351835682417,0.9905947463589481,0.9857723608847707,0.9902242721862238,0.9886531008626044,0.9880157359760284,0.9979650360722397,0.995739080421513,0.9970931308613696,0.9870993489795162,0.9908040907067595,0.9944117812653296,0.9980116952879482,0.9924069902970607,0.9910513845500138,0.9949816458198474,0.9954522817756257,0.9963608922361864,1.0022362206781823,0.9995265644912793,0.9999315664836279,0.9908921210937295,1.0031992668904028,0.9980213381925276,0.991242065211542,1.0020318533133798,0.9972971871647341,0.9885255656730016,0.9926188231363764,1.0,0.9944665280784273,1.007301234074043,0.9937731721330011,0.9974384090576114,1.0017627851694615,0.9955723514907153,1182447
1132745,1.0026175805760522,1.0065439514401302,1.003220029839681,1.0050064763295843,1.0015931094558101,1.0003670022554965,0.9902323302553094,1.0047590418105938,1.014403455353899,1.0029587635773929,0.9978665304393639,1.0012396315715382,0.9995115857755582,0.9963668620938309,1.0000497942758715,0.9927254251416833,0.9950958785708182,1.0010444503050056,0.9686243808758015,0.9887633991171045,0.9978517765798466,1.0010087951445048,1.0024131781473211,0.9930776735376621,1.002341560454247,0.9952532530723376,0.9950737477815421,1.0049748170060362,1.0059811531739549,1.00140284614245,1.0051088312299865,1.0050676433721668,1.0066561422468776,0.9918804593122367,0.9988132364250661,1.000327351258043,1.00188265394884,0.9952369623524538,0.9961169685982544,1.0074835878681472,1.005371019608494,1.0047326078122916,0.9985267656527691,0.9905083503771148,1.0,1.0007041894198845,0.9997863764090705,0.9979685779676929,0.9986429522964689,0.9991040104063889,1.0035642865617544,1132469
1228182,1.0026175805760522,1.0065439514401302,1.003220029839681,1.0050064763295843,1.0015931094558101,1.0003670022554965,0.9902323302553094,1.0047590418105938,1.014403455353899,1.0029587635773929,0.9978665304393639,1.0012396315715382,0.9995115857755582,0.9963668620938309,1.0000497942758715,0.9927254251416833,0.9950958785708182,1.0010444503050056,0.9686243808758015,0.9887633991171045,0.9978517765798466,1.0010087951445048,1.0024131781473211,0.9930776735376621,1.002341560454247,0.9952532530723376,0.9950737477815421,1.0049748170060362,1.0059811531739549,1.00140284614245,1.0051088312299865,1.0050676433721668,1.0066561422468776,0.9918804593122367,0.9988132364250661,1.000327351258043,1.00188265394884,0.9952369623524538,0.9961169685982544,1.0074835878681472,1.005371019608494,1.0047326078122916,0.9985267656527691,0.9905083503771148,1.0,1.0007041894198845,0.9997863764090705,0.9979685779676929,0.9986429522964689,0.9991040104063889,1.0035642865617544,1227906
